,geo_value,signal,time_value,direction,issue,lag,value,stderr,sample_size,geo_type,data_source
7,dc,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,96.9866071,0.808593,447.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,93.4080717,0.743457,1114.0,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,85.4562784,0.2854514,15252.9994,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,82.8445389,0.4895622,5929.9423,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,93.3083512,0.8180616,933.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,78.4342903,0.6979523,3472.3079,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,72.7770605,1.0270671,1878.1571,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,89.497946,0.3051033,10097.0237,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,84.7722006,0.4693496,5860.0005,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,82.9872189,0.7169387,2746.7712,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,87.6379155,0.5491812,3592.1327,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,83.0072089,0.6371996,3473.9977,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,94.276539,0.334239,4830.0105,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,93.1714506,0.4132229,3725.998,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,87.4290579,0.7900092,1761.0,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,88.2071264,0.3274056,9704.0095,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,89.9533619,0.4550574,4364.2125,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,79.9396303,0.5869185,4655.2771,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,81.6928944,0.8535883,2052.613,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,80.0935244,1.0700453,1392.4752,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,87.1039007,0.3766042,7920.0099,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,68.5952347,1.643242,797.7861,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,79.3043658,0.9578664,1788.8171,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,88.6582431,0.7780633,1661.0,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,91.7201317,0.3629166,5765.9987,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,88.6477164,0.7849545,1633.2844,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,89.103509,0.7177226,1884.8126,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,93.5407652,0.2237646,12067.0007,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,86.1518755,0.3499122,9744.0084,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,78.0126378,0.6974458,3526.2835,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,89.7303741,0.4773598,4043.9195,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,87.5795854,0.3101671,11307.0042,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,93.6335747,0.7859634,964.9895,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,84.031518,0.538347,4630.0025,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,69.815794,1.4457884,1008.1473,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,81.1799898,0.532608,5385.8398,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,87.3618709,0.2574418,16658.9121,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,82.782892,0.6988712,2918.1424,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,89.7149353,0.3640707,6961.4608,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,93.1265265,0.8829845,821.0007,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,90.8446721,0.3561245,6557.9721,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,87.5289199,0.4250831,6040.9891,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,86.3074259,0.7255181,2245.1058,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,61.4503963,1.8845679,666.9926,state,fb-survey
0,ak,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,82.1750322,1.3738947,776.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,83.3481658,0.6515772,3269.086,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,84.6505126,0.7412304,2364.9233,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,86.8224213,0.4697039,5185.8406,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,91.8461745,0.1950282,19689.181,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,87.6216361,0.4637208,5043.842,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,94.429882,0.3713612,3814.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,96.8894009,0.8342884,433.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,93.7874893,0.706898,1166.0,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,85.6269651,0.2836644,15294.9992,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,82.6966956,0.4897443,5965.9337,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,92.7818757,0.8405036,948.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,78.1579412,0.7033014,3451.3078,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,73.0127588,1.0218203,1887.1578,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,89.4011365,0.3067354,10071.0459,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,85.0205344,0.4671058,5837.0,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,82.7202907,0.7178586,2773.7718,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,87.9664587,0.5417194,3607.1299,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,83.2183093,0.6338516,3475.9977,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,94.1170398,0.3366315,4886.0125,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,92.9321491,0.4205952,3712.9974,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,87.1659243,0.7894478,1795.0,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,88.5748327,0.3240023,9639.9932,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,89.4001436,0.4691116,4306.1178,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,80.5569423,0.5779476,4689.1126,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,81.493043,0.8515324,2079.9515,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,81.4727254,1.0268623,1431.5264,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,87.4921644,0.3704566,7974.0089,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,68.1783043,1.6501481,796.7529,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,79.5503868,0.9441918,1824.7651,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,88.8456938,0.7701073,1671.0,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,91.9757324,0.3551906,5849.9988,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,89.671477,0.7514085,1640.3644,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,89.0447812,0.7195874,1883.9199,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,93.5623186,0.2247806,11921.0003,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,85.8330783,0.3522507,9800.0071,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,78.8495125,0.6883869,3519.2834,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,89.7135475,0.4752442,4085.9221,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,87.774278,0.3062991,11438.0046,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,93.3778411,0.7972015,972.9875,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,83.8304539,0.5393906,4659.0028,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,70.6598722,1.4374651,1003.3218,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,80.8091439,0.5405277,5307.8533,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,87.2339082,0.2594885,16538.9179,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,83.3089528,0.685859,2956.008,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,89.8407227,0.3613012,6991.9315,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,93.3139589,0.8522383,859.0007,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,90.9331554,0.3528545,6621.9689,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,87.4397992,0.4270535,6022.0064,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,85.7349265,0.7310939,2288.1554,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,59.8676774,1.8825455,677.947,state,fb-survey
0,ak,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,81.6964286,1.381938,783.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,83.6434188,0.6411591,3328.0716,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,84.0916953,0.7564371,2337.9293,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,87.080811,0.4680781,5134.7713,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,91.9338475,0.1936274,19779.1877,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,87.4503075,0.4685556,4998.8747,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,94.5153726,0.3675605,3837.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,96.7933492,0.8596545,420.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,93.6308492,0.7191767,1153.0,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,85.358087,0.2865683,15218.9989,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,82.6983221,0.4901779,5954.942,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,93.1269675,0.8199615,952.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,78.5583533,0.6972942,3464.3234,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,73.5470089,1.016378,1883.3423,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,89.2445959,0.3107024,9943.0457,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,84.9479873,0.470786,5769.0011,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,81.8748058,0.7253099,2820.887,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,88.0247887,0.5382249,3638.8197,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,82.5227219,0.6501586,3411.9977,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,94.1085701,0.337689,4862.013,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,92.8398037,0.4234659,3706.9975,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,86.5692223,0.8010382,1812.0,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,88.2708914,0.3301085,9500.9932,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,89.1855,0.4749301,4276.0364,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,80.8827122,0.5767083,4649.1068,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,81.257485,0.853547,2090.4333,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,82.1893533,1.0028538,1455.526,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,87.2573902,0.3755881,7882.0092,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,70.5984875,1.6130665,797.7385,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,79.7108934,0.9427048,1819.8229,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,88.9383155,0.7641087,1685.0,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,91.9269961,0.3549919,5888.9984,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,89.6571556,0.7415286,1686.4333,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,88.7544723,0.7269599,1888.6401,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,93.6885033,0.2230069,11890.0005,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,85.5847073,0.3556098,9756.0076,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,78.6983928,0.6894075,3527.169,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,89.6395954,0.4755837,4106.0346,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,87.7242845,0.3070253,11424.0049,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,93.1402549,0.8062112,982.987,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,83.8491146,0.5395447,4652.0025,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,70.0053795,1.4481048,1001.3244,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,81.02484,0.540684,5259.1633,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,87.1350151,0.2603046,16543.9187,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,83.2693609,0.6859323,2960.9789,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,89.9560618,0.3543609,7195.1992,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,93.5619797,0.8518961,830.0008,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,91.0417951,0.3494169,6679.9635,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,87.4688858,0.4264173,6028.0058,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,85.9960834,0.7323875,2245.1552,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,60.5586322,1.8995612,661.9443,state,fb-survey
0,ak,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,81.8240621,1.3879707,772.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,82.8547609,0.64505,3414.0839,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,84.1223003,0.7500938,2373.9284,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,87.1739589,0.4692146,5078.5097,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,91.7486281,0.1960394,19698.7557,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,87.5956422,0.4657572,5008.845,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,94.418177,0.3721187,3806.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,97.0725995,0.8167415,426.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,93.5775862,0.7201009,1159.0,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,85.3254134,0.286767,15225.9993,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,82.8480835,0.4863748,6006.9362,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,93.0170576,0.8325891,937.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,78.9779089,0.6929814,3457.3101,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,73.6945775,1.0313363,1822.5533,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,89.4215205,0.3111763,9769.0459,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,84.9842559,0.4722052,5723.0014,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,81.6133412,0.7324744,2796.914,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,88.0597218,0.5359561,3660.4398,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,81.9275433,0.6632338,3365.9977,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,94.0312255,0.339619,4866.0125,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,92.864907,0.4244435,3677.9976,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,86.8553812,0.8001966,1783.0,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,88.1961595,0.3329689,9390.0029,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,88.8859859,0.480557,4277.7412,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,80.5511491,0.5825657,4616.1067,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,80.5418419,0.8658165,2090.6029,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,82.4105702,0.9955229,1462.6222,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,87.2002588,0.3773366,7839.0085,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,71.7038245,1.5959147,796.6191,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,79.9517419,0.922884,1881.9596,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,88.7286639,0.7674513,1698.0,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,92.1832652,0.3493835,5902.9984,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,90.3323729,0.7186758,1690.8195,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,88.6568625,0.7260629,1907.643,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,93.5515464,0.2266252,11746.0008,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,85.3390397,0.3593667,9688.0079,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,78.483488,0.6917391,3529.1126,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,89.7734694,0.4714534,4130.4637,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,87.7210713,0.3078694,11364.0061,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,94.0427959,0.755705,980.9875,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,84.2930146,0.5314327,4688.0029,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,70.5034708,1.47368,957.5799,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,81.3078285,0.5379632,5251.5433,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,86.8043454,0.2636544,16477.9149,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,83.2398977,0.6891069,2937.8866,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,89.8457808,0.3521799,7355.5499,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,93.6024892,0.8630203,804.0006,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,90.9206722,0.3512743,6689.9623,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,87.1038885,0.4294767,6089.9965,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,86.520156,0.7246141,2221.2045,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,61.6952651,1.8883964,662.7015,state,fb-survey
0,ak,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,83.0779055,1.3408076,782.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,83.0250498,0.6431585,3407.0748,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,84.4825976,0.739559,2396.8485,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,86.8971127,0.4760307,5024.6099,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,91.7819076,0.1960698,19620.3431,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,87.3172756,0.4728084,4953.8447,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,94.3848168,0.3725274,3819.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,96.6435185,0.8675407,431.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,93.4187279,0.7372938,1131.0,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,85.1588642,0.2877493,15264.0001,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,82.6391559,0.4909632,5951.945,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,91.7741935,0.9014501,929.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,78.5648166,0.698531,3451.3101,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,73.8883056,1.0207773,1851.6067,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,89.2836598,0.3165239,9550.0452,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,84.797347,0.479796,5600.004,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,81.3764383,0.7400756,2767.0006,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,87.1516926,0.550314,3697.4358,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,81.8195508,0.6667577,3345.9976,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,94.1339096,0.336282,4883.011,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,92.6474642,0.4343921,3609.9977,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,87.0940171,0.800525,1754.0,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,87.7958113,0.3402721,9254.0134,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,88.5863391,0.4890948,4226.7417,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,80.3588849,0.5866434,4586.1866,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,80.408149,0.8666456,2097.4541,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,82.5492454,0.9903946,1468.6247,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,86.7996375,0.384628,7745.0085,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,72.1723171,1.5888043,795.6222,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,79.5424909,0.9235393,1907.8365,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,88.9775414,0.7615662,1691.0,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,92.0202707,0.3552012,5819.9982,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,90.3400162,0.7158857,1702.8217,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,88.0807525,0.7338194,1949.6265,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,93.3764899,0.2302907,11662.0017,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,85.7016064,0.3575729,9584.0054,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,78.3705696,0.6981212,3478.0551,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,90.0869425,0.4655772,4119.8941,state,fb-survey
